Time,Velocity,GForce,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Latitude,Apoapsis,Periapsis,OrbitalVelocity,
966,3602,2.44,2.44,10.43,81381.04,1535.84,-3.2,0,79597,3793,
967,3626,2.46,2.46,10.35,81607.77,1538.97,-3.12,0,79617,3817,
968,3649,2.48,2.48,10.28,81849.29,1542.11,-3.04,0,79638,3841,
969,3673,2.49,2.49,10.21,82106.01,1545.27,-2.96,0,79659,3865,
970,3697,2.51,2.51,10.13,82378.35,1548.45,-2.88,0,79680,3889,
971,3721,2.53,2.53,10.06,82666.76,1551.64,-2.8,0,79701,3913,
972,3746,2.55,2.55,9.99,82971.66,1554.86,-2.71,0,79723,3937,
973,3770,2.57,2.57,9.92,83293.5,1558.09,-2.63,0,79744,3962,
974,3795,2.59,2.59,9.84,83632.74,1561.34,-2.54,0,79765,3986,
975,3820,2.61,2.61,9.77,83989.84,1564.6,-2.46,0,79785,4011,
976,3845,2.63,2.63,9.7,84365.28,1567.88,-2.38,0,79805,4036,
977,3870,2.65,2.65,9.62,84759.53,1571.18,-2.29,0,79824,4061,
978,3895,2.67,2.66,9.55,85173.1,1574.5,-2.2,0,79842,4087,
979,3920,2.69,2.69,9.48,85606.51,1577.83,-2.12,0,79858,4112,
980,3946,2.71,2.71,9.41,86060.29,1581.17,-2.03,0,79872,4138,
981,3972,2.73,2.73,9.33,86535.01,1584.54,-1.94,0,79882,4163,
982,3998,2.75,2.75,9.26,87031.29,1587.92,-1.85,0,79887,4189,
983,4006,0,2.76,9.23,87548.84,1591.31,-1.76,0,79886,4198,
984,4005,0,2.76,9.23,88084.42,1594.69,-1.67,0,79886,4197,
985,4004,0,2.76,9.23,88637.69,1598.07,-1.58,0,79886,4196,
986,4010,1.66,2.76,9.22,89208.8,1601.44,-1.5,0,79876,4202,
987,4020,0,2.77,9.19,89800.76,1604.82,-1.41,0,79871,4211,
988,4024,1.39,2.77,9.17,90411.08,1608.19,-1.32,0,79871,4216,
989,4030,0.56,2.78,9.15,91041.37,1611.56,-1.23,0,79863,4222,
990,4056,2.8,2.8,9.08,91693.51,1614.93,-1.14,0,79835,4248,
991,4059,0,2.81,9.07,92367.92,1618.31,-1.05,0,79831,4251,
992,4058,0,2.81,9.07,93060.46,1621.67,-0.96,0,79831,4250,
993,4057,0,2.81,9.07,93770.97,1625.03,-0.87,0,79831,4249,
1113,3501,0,2.81,9.07,597035.76,1616.72,11.46,0,79831,3711,
1394,3123,0,2.81,9.07,1676686.83,1447.67,14.33,0,79831,3313,
1834,3041,0,2.81,9.07,3258732.1,1431.64,14.93,0,79831,3115,
2433,3192,0,2.81,9.07,5292032.71,1490.8,15.07,0,79831,3012,
3192,3554,0,2.81,9.07,7767002.12,1592.28,15.09,0,79831,2952,
4111,4117,0,2.81,9.07,10681243.61,1702.42,15.09,0,79831,2915,
5190,4868,0,2.81,9.07,14035090.29,1701.69,15.08,0,79831,2890,
6430,5792,0,2.81,9.07,17829557.46,1533.93,15.07,0,79831,2873,
7829,6876,0,2.81,9.07,22065738.63,1300.35,15.06,0,79831,2861,
9389,8110,0,2.81,9.07,26744629.54,1029.68,15.05,0,79831,2851,
